,Danceability,Key,Loudness,Speechiness,Instrumentalness,Liveness,Valence,Tempo
394,0.766,9,-6.676,0.0324,0.0,0.243,0.815,97.771
395,0.612,8,-6.296,0.0623,3.13e-06,0.193,0.845,154.704
396,0.701,2,-15.636,0.128,0.0,0.0704,0.862,73.627
397,0.637,3,-4.686,0.323,0.0,0.317,0.715,87.312
398,0.402,6,-21.048,0.0401,0.000278,0.112,0.307,132.248
399,0.547,9,-9.176,0.0572,0.0,0.103,0.89,169.598
400,0.698,8,-4.936,0.163,0.0091,0.366,0.492,123.016
401,0.646,8,-4.876,0.032,7.85e-05,0.113,0.447,87.979
402,0.294,5,-9.138,0.0461,0.125,0.676,0.347,134.364
403,0.588,0,-3.496,0.0293,0.0,0.111,0.492,115.907
404,0.371,7,-8.596,0.0303,0.0,0.272,0.338,82.331
405,0.213,0,-1.648,0.161,9.98e-05,0.849,0.356,90.403
406,0.579,6,-8.71,0.03,0.00903,0.059,0.635,123.331
407,0.458,0,-9.178,0.0291,0.0216,0.204,0.524,82.448
408,0.518,4,-14.134,0.0349,0.000621,0.079,0.27,80.88
409,0.65,7,-5.962,0.034,3.39e-05,0.0796,0.863,123.665
410,0.78,6,-4.325,0.238,2.34e-06,0.518,0.507,80.063
411,0.366,9,-7.087,0.0502,0.014,0.126,0.704,155.149
412,0.774,6,-12.226,0.249,0.0,0.062,0.807,110.173
413,0.324,6,-4.465,0.197,0.00895,0.104,0.195,140.245
414,0.562,0,-7.875,0.0365,3.86e-06,0.106,0.793,134.676
415,0.236,7,-5.529,0.0485,0.0955,0.0822,0.735,159.415
416,0.576,7,-7.439,0.0638,0.0,0.0644,0.964,96.319
417,0.254,0,-4.813,0.0365,0.0449,0.105,0.301,139.389
418,0.556,9,-6.959,0.0354,0.000107,0.0968,0.502,84.852
419,0.493,7,-8.143,0.0321,0.256,0.38,0.533,147.403
420,0.422,9,-7.365,0.195,5.3e-06,0.115,0.411,147.065
421,0.436,9,-5.666,0.035,0.00811,0.0767,0.735,92.887
422,0.615,11,-4.248,0.0347,0.511,0.281,0.77,111.013
423,0.423,10,-9.756,0.0398,0.000177,0.0889,0.56,110.461
424,0.708,9,-6.052,0.0328,0.000656,0.0392,0.594,118.588
425,0.453,7,-6.497,0.279,2.14e-06,0.031,0.712,85.366
426,0.561,5,-10.788,0.0281,0.00441,0.196,0.948,123.303
427,0.439,9,-11.548,0.0336,0.0024,0.115,0.511,151.994
428,0.692,0,-7.498,0.0317,0.0,0.12,0.875,125.135
429,0.699,0,-6.005,0.0377,0.000763,0.105,0.662,138.185
430,0.538,5,-7.376,0.0487,0.214,0.0686,0.238,127.103
431,0.588,0,-11.364,0.0252,0.000655,0.0837,0.934,98.212
432,0.529,9,-9.295,0.0473,0.0,0.0738,0.803,138.708
433,0.694,1,-4.053,0.0701,0.0196,0.0851,0.924,121.554
434,0.649,6,-4.807,0.0293,2.23e-06,0.0888,0.553,100.975
435,0.347,9,-15.435,0.0328,0.0024,0.37,0.199,97.759
436,0.319,0,-9.611,0.0687,7.29e-05,0.289,0.497,85.818
437,0.584,11,-6.534,0.0651,0.501,0.101,0.876,138.341
438,0.563,2,-11.858,0.0395,0.000143,0.0899,0.228,106.973
439,0.73,1,-12.334,0.041,0.0162,0.0676,0.965,160.656
440,0.23,5,-9.321,0.0463,0.191,0.169,0.488,150.459
441,0.926,11,-6.337,0.103,0.0,0.231,0.485,125.022
442,0.2,9,-8.217,0.0544,0.0,0.139,0.778,203.243
443,0.538,7,-9.863,0.0268,0.0462,0.0955,0.834,171.773
444,0.908,1,-6.638,0.102,5.39e-05,0.0958,0.421,150.011
445,0.702,1,-10.335,0.0472,1.75e-05,0.192,0.846,120.788
446,0.884,6,-4.569,0.0977,0.0,0.154,0.489,107.059
447,0.592,9,-14.051,0.0352,0.0,0.0585,0.499,133.032
448,0.602,3,-12.063,0.0457,0.372,0.0729,0.41,83.693
449,0.355,9,-6.479,0.0991,1.27e-05,0.0973,0.17,130.792
450,0.39,9,-7.813,0.0537,0.0,0.0663,0.514,144.338
451,0.377,7,-8.039,0.0299,0.00217,0.0504,0.288,108.736
452,0.401,2,-10.532,0.0513,0.000359,0.589,0.654,85.206
453,0.559,4,-13.496,0.0459,0.000105,0.141,0.458,84.581
454,0.956,7,-5.311,0.15,0.889,0.0906,0.841,121.294
455,0.473,9,-4.176,0.0395,0.231,0.273,0.902,152.108
456,0.282,7,-11.838,0.0305,0.0,0.144,0.255,112.146
457,0.464,0,-5.244,0.0333,0.000304,0.392,0.547,129.964
458,0.346,9,-5.695,0.0377,0.38,0.0244,0.532,169.492
459,0.381,7,-8.638,0.037,0.0,0.0251,0.797,205.528
460,0.659,10,-16.756,0.0569,0.88,0.179,0.738,95.063
461,0.271,2,-9.526,0.0472,0.0096,0.0999,0.433,86.762
462,0.592,0,-5.394,0.0429,2.3e-05,0.194,0.696,144.081
463,0.669,8,-10.301,0.0344,0.0115,0.0876,0.591,133.7
464,0.617,1,-10.123,0.165,0.516,0.116,0.521,135.277
465,0.519,9,-6.777,0.0678,0.0,0.233,0.749,123.419
466,0.731,5,-9.992,0.0309,0.0248,0.334,0.933,148.192
467,0.731,7,-6.393,0.0457,0.858,0.289,0.164,112.78
468,0.35,2,-9.502,0.0258,8.21e-06,0.104,0.162,96.685
469,0.648,4,-6.617,0.0369,0.0567,0.105,0.602,113.255
470,0.527,10,-7.495,0.0635,0.00895,0.113,0.779,78.013
471,0.576,7,-9.682,0.03,0.0,0.0893,0.435,125.065
472,0.628,2,-12.61,0.0866,0.000158,0.0755,0.504,110.132
473,0.707,3,-10.142,0.235,0.0,0.199,0.808,92.653
474,0.624,11,-9.988,0.116,0.00144,0.0631,0.141,119.887
475,0.715,4,-14.147,0.0842,0.000191,0.0867,0.685,110.971
476,0.725,11,-6.238,0.0946,0.0,0.0919,0.558,91.974
477,0.66,4,-8.195,0.0557,0.0,0.736,0.43,105.32
478,0.655,3,-15.543,0.0429,0.122,0.136,0.446,82.569
479,0.526,7,-10.893,0.0628,0.0,0.144,0.497,138.318
480,0.454,2,-12.592,0.0297,0.102,0.202,0.134,73.552
481,0.499,9,-12.806,0.0325,0.00227,0.0965,0.152,148.468
482,0.509,0,-4.907,0.057,9.96e-05,0.384,0.685,170.411
483,0.652,6,-12.029,0.0302,0.00076,0.32,0.595,116.433
484,0.498,4,-9.058,0.036,0.0,0.361,0.579,130.056
485,0.443,8,-8.066,0.0741,0.361,0.297,0.333,123.423
486,0.626,8,-8.918,0.0584,0.613,0.856,0.858,91.144
487,0.325,11,-7.489,0.114,1.22e-06,0.106,0.954,180.182
488,0.538,8,-13.889,0.0414,0.655,0.0665,0.206,115.865
489,0.414,5,-7.985,0.0809,0.0,0.152,0.857,183.643
490,0.744,5,-10.807,0.0845,0.0151,0.0715,0.939,173.871
491,0.672,4,-5.327,0.0545,0.0452,0.104,0.372,149.835
492,0.533,9,-11.913,0.0393,0.248,0.0926,0.187,165.007
493,0.765,7,-15.658,0.0652,0.583,0.0487,0.508,113.232
494,0.442,0,-10.94,0.026,0.0157,0.184,0.749,79.194
495,0.866,5,-8.201,0.0767,0.0,0.0843,0.625,118.523
496,0.494,1,-10.013,0.0361,0.494,0.0708,0.223,119.857
497,0.443,10,-7.015,0.0561,0.0,0.0923,0.802,166.623
498,0.786,4,-12.976,0.0429,0.000328,0.303,0.83,122.413
499,0.663,9,-5.354,0.0322,0.0586,0.113,0.382,130.998
500,0.674,1,-10.971,0.0363,0.0,0.131,0.809,110.578
501,0.701,0,-19.846,0.0938,0.0,0.0821,0.89,97.042
502,0.625,9,-7.813,0.0294,7.87e-06,0.27,0.584,133.166
503,0.547,0,-7.201,0.0292,0.00943,0.0645,0.774,130.138
504,0.44,7,-6.196,0.165,3.79e-06,0.0959,0.637,138.571
505,0.443,7,-9.75,0.0267,0.000785,0.0813,0.178,140.749
506,0.425,4,-11.876,0.0379,0.00126,0.112,0.65,176.625
507,0.71,6,-4.897,0.0328,0.000602,0.349,0.725,120.372
508,0.519,0,-6.784,0.0331,1.21e-05,0.271,0.961,79.618
509,0.773,9,-6.903,0.0713,0.00349,0.37,0.63,115.904
510,0.694,0,-15.881,0.0428,0.000677,0.247,0.719,104.126
511,0.618,0,-8.905,0.361,4.1e-06,0.0477,0.662,134.001
512,0.431,5,-15.272,0.069,1.91e-05,0.122,0.44,123.338
513,0.568,7,-7.066,0.0303,0.00418,0.0976,0.79,124.201
514,0.666,2,-7.216,0.0457,0.0,0.0751,0.52,113.549
515,0.517,10,-9.663,0.029,0.0,0.175,0.237,71.84
516,0.458,4,-7.201,0.0316,0.000296,0.778,0.713,105.701
517,0.535,3,-7.533,0.0459,3.42e-05,0.141,0.613,148.835
518,0.861,1,-6.294,0.323,0.0,0.0912,0.813,85.521
519,0.399,6,-3.403,0.0329,0.0,0.625,0.614,63.993
520,0.357,7,-4.979,0.0419,0.00611,0.115,0.191,175.882
521,0.341,8,-10.503,0.0423,0.616,0.0591,0.486,121.361
522,0.613,10,-7.463,0.052,0.746,0.0997,0.919,118.506
523,0.647,2,-5.856,0.0287,3.35e-06,0.0705,0.93,89.837
524,0.686,0,-9.658,0.0317,0.0,0.446,0.545,117.99
525,0.479,11,-6.101,0.0405,5.72e-05,0.372,0.535,136.067
526,0.834,8,-9.484,0.15,0.0,0.334,0.418,102.848
527,0.703,7,-11.112,0.1,0.00057,0.911,0.772,128.059
528,0.347,0,-12.104,0.0291,9.17e-05,0.14,0.0332,105.702
529,0.568,10,-5.325,0.0404,5.29e-05,0.106,0.271,69.954
530,0.637,3,-6.195,0.0456,0.00134,0.104,0.896,129.661
531,0.345,4,-10.098,0.0681,0.000822,0.1,0.164,207.969
532,0.902,7,-11.136,0.229,0.00104,0.0555,0.423,98.944
533,0.653,5,-8.125,0.047,0.23,0.0703,0.198,174.984
534,0.556,9,-4.729,0.213,2.22e-06,0.258,0.665,199.373
535,0.8,0,-20.703,0.0524,0.207,0.101,0.309,148.57
536,0.325,1,-6.501,0.144,0.00042,0.126,0.449,156.507
537,0.508,0,-2.525,0.0326,0.0,0.108,0.823,176.584
538,0.214,8,-6.662,0.389,0.00833,0.0517,0.448,175.549
539,0.579,10,-8.539,0.0367,0.0,0.0974,0.537,89.724
540,0.551,11,-9.912,0.161,0.0,0.535,0.507,89.524
541,0.466,11,-7.748,0.0391,0.0,0.119,0.473,123.539
542,0.743,8,-4.267,0.0953,0.000717,0.0685,0.59,92.909
543,0.428,2,-4.454,0.123,0.436,0.0985,0.681,151.005
544,0.581,1,-11.264,0.0263,0.0,0.157,0.568,103.716
545,0.466,0,-9.102,0.0492,0.0,0.343,0.812,108.016
546,0.524,1,-5.987,0.0356,0.0,0.0834,0.593,120.853
547,0.722,2,-11.009,0.0655,0.0,0.788,0.799,112.61
548,0.712,11,-5.397,0.334,0.0808,0.217,0.738,79.103
549,0.589,11,-8.33,0.0309,0.0142,0.364,0.648,111.602
550,0.607,0,-11.957,0.0312,0.0197,0.116,0.231,112.934
551,0.669,0,-11.547,0.0306,0.16,0.0905,0.649,130.015
552,0.592,0,-8.768,0.414,0.0,0.54,0.391,105.169
553,0.294,6,-10.421,0.0405,0.0115,0.143,0.0812,141.245
554,0.195,1,-11.841,0.0555,1.01e-06,0.079,0.358,173.806
555,0.795,1,-7.165,0.0423,0.0,0.0914,0.855,133.024
556,0.462,11,-5.766,0.0621,0.0,0.18,0.671,168.766
557,0.537,0,-10.93,0.0383,0.0146,0.22,0.697,128.197
558,0.368,5,-11.73,0.0384,3.58e-05,0.141,0.308,176.038
559,0.564,1,-5.505,0.0475,0.000177,0.0536,0.251,119.023
560,0.411,7,-6.302,0.0468,0.0446,0.104,0.499,153.31
561,0.448,1,-11.385,0.0388,2.19e-05,0.0884,0.399,113.471
562,0.59,0,-6.481,0.0371,0.0,0.0996,0.797,138.514
563,0.59,4,-14.065,0.0484,4.59e-06,0.117,0.112,77.118
564,0.43,2,-10.96,0.0442,5.84e-05,0.152,0.66,93.405
565,0.729,5,-7.191,0.337,0.208,0.305,0.359,124.149
566,0.243,9,-3.512,0.0673,0.00244,0.309,0.238,154.118
567,0.418,1,-4.932,0.0295,0.0443,0.187,0.13,131.99
568,0.551,3,-12.808,0.0326,7.04e-06,0.0966,0.289,128.221
569,0.475,5,-10.261,0.0267,1.43e-06,0.561,0.537,100.113
570,0.859,1,-7.399,0.182,0.0,0.334,0.697,115.035
571,0.763,11,-12.368,0.0311,0.393,0.0841,0.416,122.913
572,0.638,9,-12.156,0.0687,0.0,0.132,0.901,139.434
573,0.881,1,-6.068,0.0439,0.0346,0.206,0.759,112.968
574,0.694,5,-5.142,0.188,0.0148,0.384,0.58,131.393
575,0.68,2,-7.142,0.0536,0.0286,0.076,0.532,96.941
576,0.5,4,-6.281,0.0325,0.00655,0.0924,0.553,120.066
577,0.254,2,-8.036,0.0282,0.0237,0.172,0.178,188.2
578,0.615,9,1.342,0.119,0.384,0.178,0.507,122.993
579,0.167,6,-4.881,0.061,0.0716,0.239,0.315,168.225
580,0.611,5,-14.48,0.0356,7.84e-06,0.0844,0.36,76.064
581,0.467,3,-9.172,0.0435,0.00738,0.0691,0.609,161.931
582,0.871,8,-5.439,0.298,0.0,0.0608,0.857,98.699
583,0.469,7,-7.788,0.0766,0.0,0.058,0.883,169.209
584,0.754,7,-2.272,0.0355,0.0,0.115,0.962,111.121
585,0.373,4,-4.552,0.0351,0.0119,0.164,0.533,113.992
586,0.499,7,-6.128,0.0355,0.0,0.263,0.88,120.24
587,0.486,5,-7.115,0.0287,3.23e-06,0.109,0.417,138.015
588,0.667,9,-16.36,0.0432,0.000144,0.234,0.577,146.101
589,0.457,5,-9.36,0.167,1.15e-06,0.113,0.428,89.87
590,0.567,0,-11.524,0.0336,0.000489,0.0639,0.78,142.218
591,0.535,4,-5.025,0.0431,0.0,0.659,0.901,94.379
592,0.749,7,-19.919,0.0594,0.0491,0.11,0.634,98.268
593,0.555,1,-10.774,0.0469,4.28e-05,0.209,0.371,176.387
594,0.624,8,-6.582,0.183,0.0,0.104,0.564,73.898
595,0.438,5,-6.788,0.0324,3.55e-06,0.247,0.612,132.549
596,0.717,9,-20.718,0.0545,0.00796,0.205,0.555,125.359
597,0.718,9,-15.533,0.0601,1.1e-06,0.0827,0.463,82.719
598,0.899,9,-11.011,0.0602,0.000312,0.101,0.932,105.739
599,0.361,6,-8.519,0.0368,0.000112,0.0701,0.155,105.768
600,0.645,7,-6.92,0.0512,0.0,0.081,0.603,96.706
601,0.665,1,-6.831,0.0257,0.628,0.564,0.577,110.069
602,0.59,9,-10.424,0.0339,0.0,0.0625,0.652,93.428
603,0.243,8,-8.114,0.0343,0.544,0.0384,0.595,144.604
604,0.467,10,-7.661,0.0683,0.0,0.95,0.547,137.355
605,0.878,1,-12.221,0.118,0.838,0.0527,0.718,107.65
606,0.804,9,-6.881,0.0512,0.0,0.0751,0.874,129.656
607,0.671,10,-8.922,0.0688,0.0404,0.299,0.775,148.924
608,0.663,10,-8.627,0.171,0.0,0.0698,0.525,167.953
609,0.562,10,-8.62,0.0421,0.652,0.118,0.533,90.008
610,0.527,4,-11.451,0.122,1.72e-05,0.117,0.515,78.169
611,0.767,7,-2.988,0.0963,0.0,0.402,0.843,119.93
612,0.66,9,-6.896,0.029,0.145,0.0854,0.506,129.972
613,0.532,0,-17.266,0.0376,0.00136,0.116,0.211,136.759
614,0.422,11,-6.57,0.0556,0.00282,0.16,0.544,140.423
615,0.726,0,-9.206,0.0286,1.34e-06,0.0824,0.294,130.388
616,0.734,1,-4.485,0.0383,0.00138,0.108,0.6,127.986
617,0.638,1,-6.664,0.357,0.0,0.0842,0.422,139.913
618,0.574,11,-10.79,0.0562,0.478,0.386,0.609,113.097
619,0.585,1,-12.612,0.04,8.85e-06,0.107,0.591,127.15
620,0.36,7,-9.129,0.026,9.22e-05,0.172,0.317,74.807
621,0.415,11,-5.497,0.0387,0.000192,0.0883,0.36,157.902
622,0.533,4,-7.13,0.0341,0.0,0.0729,0.937,156.663
623,0.548,5,-7.596,0.0323,0.000263,0.217,0.405,85.03
624,0.594,6,-5.443,0.338,0.0,0.853,0.531,113.126
625,0.432,6,-9.518,0.189,0.000427,0.288,0.701,122.299
626,0.884,1,-5.603,0.283,0.0,0.0732,0.584,101.868
627,0.557,7,-9.129,0.0444,0.00021,0.395,0.967,166.189
628,0.644,1,-5.787,0.047,0.0,0.127,0.682,112.681
629,0.589,1,-12.457,0.161,0.0,0.249,0.739,109.195
630,0.39,9,-6.367,0.0444,0.18,0.103,0.684,157.077
631,0.472,11,-12.595,0.0286,0.308,0.0837,0.171,127.167
632,0.396,10,-15.411,0.0319,0.00027,0.103,0.0972,144.712
633,0.703,8,-6.698,0.0401,0.314,0.0994,0.556,94.077
634,0.429,11,-7.227,0.0281,0.000121,0.234,0.285,173.372
635,0.166,9,-8.469,0.0894,0.846,0.811,0.281,167.518
636,0.528,4,-17.112,0.0277,0.0123,0.113,0.517,113.59
637,0.473,9,-20.436,0.0378,0.000782,0.111,0.169,120.168
638,0.671,7,-10.743,0.0387,0.0,0.0737,0.694,115.871
639,0.616,1,-8.176,0.0365,0.86,0.157,0.54,92.259
640,0.889,9,-4.639,0.253,0.0,0.179,0.782,96.063
641,0.765,10,-7.579,0.374,2.04e-06,0.073,0.828,77.848
642,0.428,8,-10.995,0.0479,7.54e-05,0.195,0.306,104.56
643,0.696,9,-12.74,0.0283,0.00547,0.142,0.787,104.18
644,0.664,7,-6.693,0.23,0.00402,0.227,0.101,152.565
645,0.432,4,-6.941,0.0306,0.0,0.129,0.647,109.227
646,0.519,7,-7.228,0.0593,0.0,0.826,0.481,102.81
647,0.597,2,-10.791,0.0265,6.23e-06,0.0734,0.357,94.987
648,0.373,7,-5.131,0.0461,0.0,0.107,0.352,115.942
649,0.447,5,-6.741,0.0578,0.00596,0.47,0.39,135.861
650,0.657,5,-9.186,0.0359,0.0459,0.157,0.709,134.867
651,0.55,11,-11.729,0.0283,0.0129,0.11,0.716,103.886
652,0.404,4,-15.7,0.0575,0.000498,0.282,0.164,133.738
653,0.51,9,-13.552,0.0304,0.000514,0.121,0.542,105.079
654,0.741,2,-6.878,0.0326,0.0,0.312,0.941,93.686
655,0.349,0,-10.749,0.0286,0.00144,0.665,0.297,98.888
656,0.366,6,-8.35,0.0317,0.0595,0.178,0.114,97.98
657,0.515,2,-12.202,0.0296,4.35e-06,0.135,0.769,127.707
658,0.561,3,-7.878,0.0312,0.46,0.0713,0.71,127.172
659,0.516,11,-7.438,0.033,1.01e-06,0.166,0.953,123.062
660,0.724,1,-5.642,0.0658,0.0,0.102,0.435,106.96
661,0.484,7,-18.568,0.0498,1.19e-06,0.115,0.193,159.174
662,0.721,10,-9.516,0.0389,0.0,0.465,0.914,116.643
663,0.507,0,-8.786,0.0327,0.0,0.241,0.467,127.671
664,0.379,1,-14.446,0.0305,0.323,0.123,0.157,147.902
665,0.476,4,-9.856,0.0314,0.00105,0.257,0.629,110.805
666,0.527,9,-15.461,0.0392,0.735,0.147,0.561,161.157
667,0.756,0,-4.796,0.0312,0.000103,0.485,0.892,92.972
668,0.295,2,-9.1,0.0367,0.0,0.131,0.274,108.695
669,0.737,6,-6.449,0.0433,0.00351,0.417,0.329,115.998
670,0.565,1,-9.43,0.0351,0.00488,0.079,0.686,100.891
671,0.823,0,-15.899,0.0413,0.00129,0.5,0.785,120.473
672,0.878,6,-5.56,0.102,0.0,0.113,0.639,136.041
673,0.716,8,-9.949,0.0426,0.00133,0.19,0.821,125.476
674,0.601,7,-6.79,0.0324,0.000449,0.0726,0.664,123.567
675,0.712,6,-6.449,0.0572,1.63e-06,0.529,0.866,117.367
676,0.653,5,-10.613,0.043,1.03e-05,0.0754,0.894,108.705
677,0.387,2,-9.196,0.0393,0.000719,0.0937,0.729,95.062
678,0.658,5,-3.019,0.0955,0.0,0.656,0.791,91.647
679,0.584,7,-16.732,0.0325,2.65e-06,0.319,0.574,117.48
680,0.679,1,-8.037,0.0717,0.0,0.165,0.79,102.588
681,0.893,0,-4.779,0.0873,0.0164,0.0752,0.53,97.975
682,0.807,7,-10.656,0.0297,0.0327,0.043,0.765,114.524
683,0.79,0,-13.241,0.0343,0.00314,0.174,0.815,112.345
684,0.554,11,-6.828,0.0249,0.286,0.0666,0.619,90.319
685,0.769,1,-7.345,0.0829,7.49e-05,0.0777,0.757,171.804
686,0.573,6,-7.638,0.054,0.00125,0.0928,0.876,84.412
687,0.623,6,-9.031,0.0271,0.0,0.333,0.611,124.915
688,0.5,0,-8.098,0.0457,0.0,0.241,0.738,134.937
689,0.706,1,-5.627,0.0369,0.0502,0.333,0.622,118.001
690,0.666,0,-5.715,0.0394,0.0,0.0476,0.6,117.126
691,0.742,1,-7.694,0.0315,0.38,0.115,0.868,104.996
692,0.645,8,-12.208,0.11,0.306,0.0731,0.705,82.768
693,0.553,0,-7.963,0.0457,0.0,0.339,0.759,138.602
694,0.5,8,-11.037,0.0285,0.0,0.104,0.474,72.761
695,0.457,0,-9.1,0.0598,0.782,0.78,0.479,128.01
696,0.271,2,-7.48,0.0457,4.16e-05,0.256,0.428,78.111
697,0.525,8,-6.436,0.0286,0.000955,0.115,0.21,99.967
698,0.638,0,-6.448,0.037,0.00452,0.514,0.331,97.538
699,0.476,5,-10.238,0.0342,0.0,0.0614,0.33,121.948
700,0.438,0,-26.44,0.0382,0.00643,0.109,0.277,133.32
701,0.564,1,-8.453,0.0364,1.48e-05,0.196,0.842,150.945
702,0.457,3,-11.579,0.0727,0.0492,0.082,0.462,72.349
703,0.722,7,-5.903,0.0325,0.00374,0.11,0.396,113.003
704,0.445,11,-14.521,0.0616,0.000658,0.189,0.629,93.019
705,0.615,11,-8.8,0.0395,0.497,0.135,0.216,76.997
706,0.42,9,-13.925,0.0275,0.000679,0.0677,0.175,157.143
707,0.683,11,-7.605,0.0504,0.166,0.0986,0.358,130.047
708,0.456,0,-10.296,0.0298,9.19e-06,0.114,0.359,117.116
709,0.492,2,-9.66,0.0359,0.00564,0.153,0.264,125.799
710,0.811,7,-5.58,0.13,0.000181,0.0479,0.649,100.969
711,0.4,7,-7.768,0.0295,3.1e-05,0.155,0.653,103.436
712,0.715,7,-9.491,0.128,0.000732,0.044,0.976,120.789
713,0.641,5,-10.72,0.0918,0.000868,0.219,0.644,167.978
714,0.593,7,-5.497,0.0319,2.22e-06,0.047,0.962,148.959
715,0.917,11,-9.664,0.0661,0.00716,0.057,0.971,127.236
716,0.838,2,-5.399,0.0927,0.0119,0.0271,0.602,124.65
717,0.442,10,-10.119,0.0291,0.000174,0.124,0.518,83.405
718,0.322,0,-3.494,0.14,0.00865,0.0964,0.0815,161.195
719,0.399,5,-16.028,0.033,1.86e-06,0.128,0.192,108.174
720,0.756,5,-14.27,0.0296,0.00033,0.414,0.695,109.413
721,0.455,11,-21.882,0.0492,0.000872,0.103,0.127,85.525
722,0.686,11,-3.923,0.0571,0.0,0.0964,0.942,125.665
723,0.787,2,-12.824,0.0832,0.000336,0.153,0.824,120.059
724,0.593,8,-8.393,0.0364,0.0204,0.137,0.422,135.053
725,0.492,0,-12.66,0.0415,4.32e-06,0.363,0.116,97.007
726,0.399,1,-2.88,0.0499,6.07e-05,0.0685,0.572,117.089
727,0.533,7,-11.283,0.0372,0.104,0.134,0.186,77.503
728,0.504,7,-8.02,0.0731,1.05e-06,0.716,0.777,157.374
729,0.677,7,-7.031,0.0279,0.0293,0.113,0.919,118.197
730,0.491,4,-4.986,0.0306,3.19e-05,0.369,0.518,131.75
731,0.619,10,-9.414,0.0525,0.205,0.163,0.709,115.043
732,0.425,10,-6.131,0.0287,0.0,0.138,0.366,159.363
733,0.532,7,-5.547,0.0613,0.000637,0.378,0.803,127.361
734,0.595,9,-12.987,0.0288,0.929,0.0962,0.779,133.673
735,0.431,9,-9.6,0.0589,1.34e-06,0.169,0.44,139.288
736,0.334,9,-3.801,0.0469,0.874,0.289,0.72,145.105
737,0.168,5,-9.981,0.0324,0.0006,0.316,0.322,174.794
738,0.406,7,-6.281,0.0584,0.849,0.0999,0.623,82.495
739,0.676,9,-7.96,0.0435,8.65e-06,0.248,0.624,126.341
740,0.711,4,-15.523,0.037,0.0,0.131,0.194,103.951
741,0.266,7,-11.938,0.0291,0.697,0.107,0.0397,137.941
742,0.653,6,-7.808,0.0249,0.0466,0.139,0.765,128.505
743,0.507,2,-4.957,0.0306,0.336,0.322,0.696,100.783
744,0.736,0,-6.202,0.13,0.113,0.162,0.443,114.006
745,0.26,0,-11.156,0.0351,0.000716,0.154,0.0828,69.166
746,0.406,10,-13.781,0.0349,0.00289,0.0832,0.853,103.197
747,0.299,0,-12.86,0.029,0.000515,0.0822,0.234,171.024
748,0.427,4,-9.681,0.139,0.000105,0.409,0.561,160.935
749,0.933,11,-13.328,0.0971,0.0,0.161,0.906,127.158
750,0.776,6,-7.438,0.0952,2.68e-05,0.0724,0.287,100.003
751,0.471,7,-10.407,0.0312,0.0944,0.617,0.373,79.255
752,0.608,0,-5.919,0.035,0.012,0.338,0.948,117.231
753,0.551,2,-4.489,0.0539,0.0438,0.153,0.842,174.923
754,0.864,0,-8.874,0.057,0.00263,0.187,0.878,115.169
755,0.611,10,-3.12,0.0561,0.49,0.112,0.727,109.387
756,0.593,8,-16.158,0.119,0.000719,0.143,0.406,96.257
757,0.644,9,-8.398,0.0332,0.867,0.342,0.53,124.726
758,0.68,1,-11.548,0.0754,0.00828,0.204,0.251,131.165
759,0.535,2,-8.926,0.245,0.0,0.0923,0.495,99.935
760,0.307,1,-10.057,0.029,9.08e-05,0.332,0.224,160.9
761,0.306,7,-9.918,0.0664,0.59,0.197,0.538,92.527
762,0.795,9,-4.746,0.0392,0.0215,0.344,0.845,109.689
763,0.51,6,-18.647,0.0295,0.0,0.0808,0.766,109.151
764,0.557,9,-10.484,0.0347,0.00248,0.179,0.394,129.171
765,0.541,4,-5.318,0.0399,0.000489,0.206,0.525,86.887
766,0.91,6,-7.575,0.0693,8.8e-06,0.0745,0.66,114.002
767,0.693,0,-3.711,0.0392,4.4e-05,0.0926,0.715,118.983
768,0.898,5,-7.859,0.0636,5.92e-05,0.0908,0.875,114.343
769,0.282,2,-7.882,0.0552,0.0,0.142,0.389,145.222
770,0.324,6,-5.655,0.0774,0.000269,0.0566,0.392,165.92
771,0.471,10,-7.988,0.0436,0.0127,0.117,0.865,161.101
772,0.513,7,-12.471,0.0296,0.187,0.0626,0.267,140.015
773,0.547,4,-5.02,0.0364,0.000256,0.33,0.942,164.279
774,0.796,2,-7.009,0.0315,0.0,0.275,0.962,121.406
775,0.426,1,-5.293,0.296,0.0,0.188,0.272,193.437
776,0.563,4,-9.902,0.0437,0.0,0.351,0.468,115.168
777,0.516,6,-13.741,0.0373,0.00572,0.184,0.907,176.941
778,0.468,2,-10.605,0.07,0.00119,0.297,0.629,129.722
779,0.522,7,-8.491,0.027,0.0366,0.11,0.356,75.572
780,0.298,2,-8.053,0.0408,1.46e-05,0.44,0.54,75.592
781,0.429,7,-9.594,0.0505,9.26e-05,0.436,0.685,155.588
782,0.597,11,-3.989,0.042,2.89e-05,0.105,0.937,163.017
783,0.52,8,-4.243,0.0328,0.0244,0.507,0.6,133.465
784,0.27,7,-4.592,0.0741,0.434,0.142,0.205,117.314
785,0.49,1,-6.968,0.0548,0.00862,0.087,0.278,99.723
786,0.472,4,-5.297,0.0356,2.74e-05,0.0957,0.0631,180.06
787,0.451,2,-8.124,0.0439,2.92e-05,0.052,0.755,124.532
788,0.281,4,-10.734,0.0478,0.886,0.7,0.6,154.947
789,0.606,8,-12.526,0.0468,0.0054,0.0506,0.485,92.126
790,0.699,11,-13.616,0.0381,0.0853,0.221,0.846,118.338
791,0.562,8,-13.396,0.0335,0.076,0.118,0.596,93.728
